"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty_xy [nm]"
2254,13,535.00733574,19845.18378378,122.47734777,78259.32988173,32247.76827604,2787.3408008,22.83789267
2255,13,693.86769619,26179.65615535,184.76300055,155267.17267264,29487.83292972,3107.93633687,27.84025362
2256,13,1148.2844585,540.22059952,107.45710147,82170.15264114,28648.31470084,2501.05854409,15.40178604
2257,13,1111.90069052,3397.3224403,135.17649218,101359.32364917,29918.21723047,2820.46750317,21.41024891
2258,13,1103.63792565,6345.94371706,128.70814858,81880.20922511,31875.2170771,3675.56335545,31.53145623
2259,13,1425.01149993,14072.86048451,157.23645118,151910.60356035,33021.18482456,3623.10691631,24.37594926
2260,13,1602.80947584,16948.74177539,120.42888299,95237.50672164,32301.50119368,2850.52816653,18.60973402
2261,13,1630.71919455,29484.16686107,130.43730292,113837.56427076,30847.46697282,2885.63494824,18.25461038
2262,13,1900.86477466,20354.43884053,103.44560435,82209.05955141,32995.49246779,2849.34000077,16.38748467
2263,13,1979.40294078,28326.07395467,175.39647646,145241.09525109,29413.40600647,2553.68211836,22.13377038
2264,13,2279.86029522,11382.00495313,111.08001134,76122.08486662,33015.07275275,3579.99136551,25.24855679
2265,13,2304.4048956,14267.98989667,105.05010982,68128.38578975,32023.35343064,2736.50663266,19.51674241
2266,13,2606.73178433,10869.95289977,115.78325847,79943.32437945,31851.00768181,2810.53393472,20.34673889
2267,13,2654.56161325,18164.54702215,113.81496464,87287.21103137,33095.35610838,2830.21574803,18.19201585
2268,13,2775.12513949,1819.39524639,115.03822983,194616.4795867,28892.50535405,2594.75840764,7.63188815
2269,13,3335.27724121,22020.965643,146.35798876,100334.99011543,31430.49655909,2478.80938226,22.05676186
2270,13,3876.5769335,18838.09696181,151.97193218,130451.75956009,30960.94248367,3100.66911479,22.77823783
2271,13,4157.6205974,16594.98036695,139.43976628,96460.5685245,31512.71104627,3281.45362872,27.73173685
2272,13,4154.92742302,21681.41013673,89.42889462,60780.24747114,31994.43809816,2516.76761504,15.19310907
2273,13,4130.04589671,23687.24842273,108.0599867,90863.32218148,31097.76223248,2495.60104814,14.03849681
2274,13,4176.431601,31087.26468719,133.27449474,88459.57321174,29841.97824884,2563.19651951,21.71568533
2275,13,4291.35800951,17478.27824507,113.45224637,128025.56833961,34336.42080511,3761.43004406,16.38817098
2276,13,4501.1715157,3250.85654394,137.24182701,78518.54049418,28162.31587438,2392.46517886,24.11641714
2277,13,4653.65319427,20791.62802439,127.75793397,125614.25648611,30728.16150789,2750.2391401,15.17514324
2278,13,4941.12733831,9318.23597865,140.48695373,124355.89973055,29790.80723163,2474.54949153,16.45485437
2279,13,5468.84273672,6252.26938166,105.0371421,93185.70517563,29206.65400235,2687.97308526,14.01500087
2280,13,5610.54841226,20741.32688694,132.77352858,261187.02541168,30795.89148552,2848.02783795,8.11954128
2281,13,5802.4147929,1399.23213764,141.22394015,70498.42034985,27101.5538247,2613.6903438,30.95106962
2282,13,5843.51051264,18741.73855206,102.86292905,67465.09561128,30747.13494994,2473.74557321,17.16466905
2283,13,5792.57103582,26659.19707384,121.98643391,88610.48452464,30166.82812312,2474.32528914,17.77640239
2284,13,6084.04796741,11816.08400187,118.33407717,186639.74862905,30785.24944365,2856.92792455,9.2212493
2285,13,6120.56695504,14698.66766822,159.68871981,216380.3960418,30404.55272912,2897.53951335,14.09786001
2286,13,6379.08248665,7665.26961038,120.42395293,106812.54856436,29633.12092607,2638.51746853,15.35971484
2287,13,6283.0660533,30466.84831625,147.95280153,156860.42473903,28465.11361259,2895.69256917,16.82156767
2288,13,6496.54486032,9094.15359946,132.42674887,214462.5034816,30175.07877649,3182.47601731,10.99274258
2289,13,6620.6455732,24548.36321853,119.78220868,157930.84336441,30171.86539068,2360.31618183,9.20684419
2290,13,6664.13877264,4155.898886,129.72905145,93540.90330506,27875.33106537,2511.14420369,19.1393889
2291,13,6895.43660944,15757.63445019,117.85351066,72567.68495102,31089.28196949,2828.0093116,23.29148873
2292,13,6790.47738938,26586.18840388,131.32830909,101919.03150729,29659.59380387,2190.66020038,15.67866006
2293,13,6988.52481238,16321.70076332,124.4621191,101510.46672494,30967.38346714,2957.52406515,19.2420868
2294,13,7144.93377999,18660.27671403,102.85457609,87042.30142586,30503.57603696,2848.03373312,15.31460959
2295,13,7512.86743137,31199.28680402,117.65610266,100259.20440953,29819.31844217,3121.77989329,18.55375489
2296,13,7858.6994996,22422.21610472,128.39097299,114552.72853007,29913.30054925,2727.73841442,16.65495401
2297,13,7552.65097003,31206.22931075,86.00459186,63776.22829788,30575.10554723,3421.28765067,18.41621067
2298,13,8488.82846732,1990.52614926,124.10617101,149016.09612349,27724.65798232,2718.62443107,11.98917156
2299,13,8521.34772527,8911.20365775,119.75367013,114274.97965165,28744.99122348,2371.79741552,12.77679308
2300,13,8459.73962129,20493.05423578,117.90980825,208269.06460032,29232.29508591,2760.59978817,7.934223
2301,13,8676.6058792,18483.457094,116.81451153,116823.29504875,29885.79171894,2675.33720298,13.47194084
2302,13,8951.6652409,21746.49840873,134.73325786,88360.39627303,29451.35410134,3050.95748394,26.40278921
2303,13,8972.5441354,17400.1960389,87.0687142,54354.72195193,29554.03520403,2638.31765079,17.01585389
2304,13,9666.19140335,11918.62158699,134.35928494,82012.86139799,28801.08217626,2679.39507555,24.85454313
2305,13,10100.98145299,23429.90579763,112.56095741,100850.18030482,30103.92951681,2815.00333625,15.35157573
2306,13,10157.32217833,15774.81868631,208.95237858,285406.68448749,27874.27643686,2552.56391357,15.78065017
2307,13,10305.6646891,18758.96710803,135.63364789,116192.01042397,27953.80166645,2063.60817323,13.75691958
2308,13,10423.4770014,8751.38873175,128.12832326,173169.66512465,27819.54789831,3042.80912108,12.24481834
2309,13,10469.80468415,13564.07072046,134.29391922,306471.9585704,29015.86807607,2897.97367149,7.19239626
2310,13,10403.49401179,20333.36262404,100.03346811,66087.7435882,29220.50266241,2310.75193713,15.58271389
2311,13,10381.02946362,28168.38721983,131.73893104,153758.5696175,28722.99652745,2688.12279008,12.82658831
2312,13,10532.03174056,31682.33316166,108.77232347,75628.86512933,28102.72708928,2811.27615828,19.22065013
2313,13,10711.90560329,11283.50794425,133.62785706,102478.79030477,26910.36207066,2128.70499801,15.64833662
2314,13,11011.31193869,21477.18331074,138.05923109,96251.34390833,29096.9006602,2805.73927175,23.32768731
2315,13,11183.5957354,14210.15084272,95.999124,49715.12560966,29516.00753269,2345.22233954,19.55893695
2316,13,11478.95821493,8846.50505472,125.1030592,67277.68872342,27457.9080796,2789.19311515,27.63761135
2317,13,11487.39635483,13650.24273483,107.24720372,106120.21411993,29807.72281326,2298.19267478,10.9235174
2318,13,11482.96509904,27286.2505913,117.15008425,110246.36760879,27526.56331732,2261.82457494,12.13454546
2319,13,11533.22071879,12946.5709703,132.89627315,68831.5852883,28696.21081502,2271.49645635,24.60187886
2320,13,11868.44511193,22951.81548255,126.36551013,278341.59679388,30121.4907206,2918.86919992,7.12671693
2321,13,11980.57688118,14604.13557684,104.27447343,53884.35501267,28643.1881597,2735.87292471,24.34520545
2322,13,12232.89061517,13363.23344411,135.61357255,117335.82404341,27744.30812896,2753.39794296,18.16539201
2323,13,12390.04594948,2214.38215916,112.26622573,94517.5297831,25879.26015423,2467.37060554,14.29114019
2324,13,12531.46028414,6581.02078492,101.94668354,71358.98988897,26826.03506058,2661.25515752,17.18324425
2325,13,12586.56848832,29767.06928728,140.44070985,221075.15561044,27702.25868788,2958.20443848,11.05966364
2326,13,13170.5955446,514.95243985,137.90481133,157086.3411855,24458.79674202,2719.61118073,13.82928008
2327,13,13166.34308103,7129.87349086,125.9201732,110158.31215004,25790.24717014,2653.93201134,16.25795093
2328,13,13332.95509767,5639.36945664,142.32766102,99877.56955468,24910.35158492,2339.02651255,19.84206558
2329,13,13410.21175854,22427.70041775,113.23240964,81035.0747396,27490.68699007,2532.72575305,17.37512792
2330,13,13545.70984354,15067.38102408,170.14614329,295744.11699063,28272.27770568,4601.60836262,18.4787672
2331,13,13518.15909583,18227.80305991,140.47431324,105001.06638695,28421.49817465,2899.63227326,22.82711243
2332,13,13521.48687437,21569.86364075,114.55439456,104948.53903396,27678.33835655,1977.04605549,10.70058048
2333,13,13870.92235844,31162.60411706,149.18447281,145023.7193281,25172.60628823,2091.13299386,13.35045504
2334,13,14846.95115282,20148.8588626,151.43600311,122187.76977724,26616.43213509,2649.86181779,20.64678635
2335,13,14937.79790664,24191.96308379,116.95404419,121052.53280537,27481.85451484,2423.36828164,11.80422698
2336,13,15086.14921604,7260.24415541,133.68794212,98962.21570458,24634.2351491,2904.86866619,22.12430797
2337,13,15059.98613131,25912.83229054,131.04470586,101360.07984076,27207.50401845,2642.17976154,18.93470531
2338,13,15386.69930019,3038.72382951,145.61183514,206756.13970762,23549.86242851,2794.88751055,11.95624573
2339,13,15470.81779637,14826.23944442,132.62453774,280598.48536314,25771.30987927,2765.36653187,7.32418272
2340,13,15580.1958186,27384.29723237,167.58825015,156050.45796847,25456.55042881,2397.64700344,17.73189208
2341,13,15825.87807679,11743.22268778,135.09660426,154217.26871294,25886.75932498,2605.05767483,12.98655316
2342,13,15881.2063078,32305.43636629,116.75193096,102772.92876402,27108.19562968,3417.32845154,19.53642874
2343,13,16314.87080998,8516.1620006,98.60680943,49699.6397374,25793.26243455,2123.78878507,18.56889856
2344,13,16288.63231931,9858.35308306,134.42818269,163057.10526929,25266.48606377,2886.49310175,13.48331944
2345,13,16913.30190789,18069.14699203,136.83701987,140621.26393989,25558.48615033,2329.79358115,13.04551662
2346,13,17131.36743375,30757.06395061,118.84438952,119507.4548711,25400.23019946,2250.09223116,11.43182514
2347,13,17233.46291159,5485.19463822,124.58883709,77286.84278635,25009.74813556,2790.3777612,23.88802149
2348,13,17236.61339864,16813.46262474,116.92691636,83126.06794753,25348.96085477,2231.56830067,15.82045612
2349,13,17392.84465617,19343.94915247,111.41884185,118567.31854579,26109.28603969,2584.9315224,11.77438185
2350,13,18023.96931606,2692.63040604,106.86966727,77202.86112736,23205.73315378,2049.94455227,13.3080934
2351,13,17920.41525703,12379.74817679,208.88466184,234208.03943525,21685.4257858,2584.83174314,19.459116
2352,13,18417.17743672,22296.46813959,126.67715657,68646.33599327,24730.95204941,2012.38897092,20.00318424
2353,13,18525.02450564,6247.33853381,116.9658232,105508.49850885,23341.12879642,2988.53042993,16.69939031
2354,13,18521.7427702,19133.66059388,134.61807949,207803.4137217,26269.69727054,2233.069619,8.21161477
2355,13,18781.28326893,7818.97396173,183.48657509,112706.87037377,23515.6183502,1998.07594795,24.3354433
2356,13,18838.21060347,8959.53562804,115.92878517,70620.76932756,24655.28627255,2153.08770914,17.68848953
2357,13,19002.89127168,31164.68299542,101.97075072,75528.59832789,25460.40455406,2564.91424089,15.65448304
2358,13,19381.48286075,13885.04985232,175.68210671,129941.44407863,23248.41100455,1989.22269939,19.33507122
2359,13,19758.06481579,22096.71366341,130.38075976,261744.32828925,27110.70407971,3624.73153255,9.96664553
2360,13,19867.3639348,26714.9151623,107.1925666,118372.02031597,25200.06920687,2677.49108739,11.39700411
2361,13,20334.06784455,16318.21429255,111.57614346,120046.3583218,24042.32918211,2410.17027938,10.87194307
2362,13,21322.66009065,6762.91269651,127.99494257,66449.4122302,22046.97399613,2336.49999978,24.4512249
2363,13,21354.27213544,28023.68166664,132.10978643,88794.83224041,23597.99708414,2857.95079299,23.72999352
2364,13,21636.82550683,7787.89035603,119.7481226,107240.56253701,21595.4376547,2492.23982157,14.30351008
2365,13,21668.82677412,9251.05730122,145.28484884,112172.1858845,21912.44859306,2137.61134985,16.78335379
2366,13,21917.89651071,12470.4376014,157.31468792,106379.11195128,23090.6376815,2431.99216342,23.39068648
2367,13,22256.27696352,16671.25986237,158.4380398,111967.73636313,22003.16513203,2256.24068067,20.89889981
2368,13,22311.32080532,6943.13231427,103.30036676,95066.11853911,22523.96124787,2462.39892039,12.21940561
2369,13,22291.56961716,14895.56841998,116.65838123,164221.00126634,23844.71926326,1917.94445573,6.86102351
2370,13,22768.8764334,18494.48714789,123.12767899,178324.92210907,24490.30515837,2533.23333833,9.20323246
2371,13,22920.95187711,5109.5006664,124.91365606,93358.78309365,20615.65155956,1814.16638921,12.92663154
2372,13,23163.77740999,18086.73370034,162.78154501,100071.82374058,23685.09961069,3176.58084603,34.64770647
2373,13,23355.01860977,4483.32258074,152.36991979,107127.8475092,19748.46591226,2319.55493734,20.85565215
2374,13,23488.47827207,7027.91857952,247.06225631,432137.25890159,19664.67667559,4372.31287468,24.73472107
2375,13,23432.47221718,7343.47854125,130.06180901,211265.96281835,24584.79332719,3500.65154545,11.87043616
2376,13,23660.20402707,17024.30194385,127.05366724,86940.70195276,21992.53562539,2571.70216155,20.29198691
2377,13,23576.25478334,21875.0079307,205.64637424,143701.15591494,21247.41043583,2268.40038436,27.0001097
2378,13,23693.8060874,31914.55896156,90.26628244,50290.47278207,21389.20856853,1963.29452023,14.55705741
2379,13,23825.42182654,5502.18096414,147.16790615,130983.13443453,19682.5677762,2071.3449787,14.27061726
2380,13,23891.63558893,23753.40621794,148.09972043,83496.65334667,23159.93032701,2457.17330652,26.86301402
2381,13,24062.25018068,15887.19967998,153.66709078,125553.60606503,20801.78126934,2524.16647473,19.67717512
2382,13,24292.94853257,15022.4281933,196.43959743,237887.38374843,21366.60064503,3013.21745267,19.8283257
2383,13,24573.22619682,2918.59381388,100.85367865,61350.1084297,18359.75859105,1698.71679302,12.5240748
2384,13,24649.72505217,24042.86326108,106.10363674,71693.24267083,22394.95207817,2326.09255785,16.05039122
2385,13,24875.52745968,7250.10431429,114.59706032,59026.54802254,20439.32994377,2119.17222604,20.39625643
2386,13,25032.6174145,29833.64789636,118.34800592,50333.43576535,22521.63899155,2489.67151218,29.78802184
2387,13,25135.52032093,22856.59863281,95.43804058,60436.22910922,22706.98818404,2324.82857005,15.78932859
2388,13,25535.72589137,8305.68956164,106.20317869,65336.28702806,19992.92248131,2303.98192616,17.47308303
2389,13,25698.83840244,6036.47678785,153.72560608,78392.15807577,18664.15052676,2474.53674258,30.91299173
2390,13,25602.73405254,27606.07135854,131.73365288,160291.00194337,22988.49737679,2296.74730281,10.51454708
2391,13,26137.08082633,4164.42583415,96.96625326,49419.75010549,18144.48977027,1755.37168126,14.99217193
2392,13,26607.34197491,3340.56335627,130.43823507,77606.40992281,17671.7837307,1932.78639222,17.93915813
2393,13,26744.10782386,30297.02968727,118.50494681,100240.40864569,20356.64847105,2177.07291432,13.11713677
2394,13,26800.47016719,2328.89325481,121.02564706,66520.28474399,17322.5872024,1905.57418004,17.97704097
2395,13,26805.97837722,6734.18704562,124.8092393,59994.42804905,18367.25188403,1969.73812671,21.79766841
2396,13,26843.42950126,20421.7742791,104.88298575,44599.84826832,20198.28935789,1977.66251628,21.4868509
2397,13,27131.26054063,24685.8183401,127.28105431,70111.29081014,21716.90382614,2189.22347553,21.49221439
2398,13,27489.28606339,15126.53013665,149.60146732,99602.24477376,18938.56331475,2466.31969349,23.03806453
2399,13,27502.19384337,17781.27811504,135.69503231,80509.41013491,19811.04515946,2348.94360009,22.61032993
2400,13,27516.83982524,31880.32757533,134.37801897,88478.03010659,20666.52303657,2483.88612512,21.3646627
2401,13,27783.57742975,24939.65522252,147.53711788,265996.29972422,20906.34892213,2858.31201255,9.74332085
2402,13,28241.57734726,20382.26613887,113.43873725,130856.82800349,20871.77771502,3058.03895492,13.03500503
2403,13,28678.8195954,6534.12945742,178.539846,111235.41432262,16452.41737444,1857.65688567,21.75460576
2404,13,28690.69771391,25661.61010481,186.8352962,144187.54041746,18953.3959006,1939.18067806,19.11773258
2405,13,29433.63913721,4783.94601561,113.02668497,51470.08587668,17220.1037335,2109.41660686,22.70782886
2406,13,29566.75059628,26937.97934054,158.27504579,200936.97030267,19823.143179,2658.13136402,13.69490059
